Species,Country_of_Origin,Number_of_Bags,Bag_Weight,Harvest_Year,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,BitterSweetness,Mouthfeel_Body,Uniform_Cup,Clean_cup,Blance,Cupper_Points,Total_Cup_Points,Moisture,Category_one_Defects,Quakers,Color,Category_Two_Defects
Arabica,"Tanzania, United Republic Of",30,80,2015.0,Washed / Wet,7.58,7.42,7.42,7.33,10.0,7.5,10.0,10.0,7.42,7.5,82.17,0.13,1,0.0,Green,6
Arabica,"Tanzania, United Republic Of",300,60,2016.0,Washed / Wet,7.42,7.42,7.42,7.5,10.0,7.5,10.0,10.0,7.33,7.58,82.17,0.12,0,0.0,Green,1
Arabica,Brazil,320,2,2016.0,Natural / Dry,6.92,7.58,7.42,7.33,10.0,7.83,10.0,10.0,7.5,7.58,82.17,0.0,0,0.0,Green,1
Arabica,Thailand,1,1,2014.0,Washed / Wet,7.42,7.42,7.17,7.75,10.0,7.25,10.0,10.0,7.67,7.5,82.17,0.12,0,0.0,Bluish-Green,0
Arabica,Honduras,275,1,2015.0,Washed / Wet,7.67,7.5,7.25,7.42,10.0,7.58,10.0,10.0,7.42,7.33,82.17,0.11,0,0.0,Green,2
Arabica,Guatemala,250,69,2014.0,Washed / Wet,7.42,7.42,7.5,7.5,10.0,7.42,10.0,10.0,7.5,7.42,82.17,0.09,0,0.0,Blue-Green,4
Arabica,Brazil,300,60,2014.0,Natural / Dry,7.58,7.5,7.42,7.25,10.0,7.5,10.0,10.0,7.42,7.5,82.17,0.12,0,0.0,Green,1
Arabica,"Tanzania, United Republic Of",10,60,2014.0,Washed / Wet,7.75,7.42,7.42,7.58,10.0,7.33,10.0,10.0,7.42,7.25,82.17,0.12,0,0.0,Green,1
Arabica,Mexico,200,1,2013.0,Washed / Wet,7.42,7.33,7.17,7.42,10.0,7.33,10.0,10.0,8.17,7.33,82.17,0.12,0,0.0,Green,0
Arabica,Mexico,2,2,2013.0,Washed / Wet,7.5,7.5,7.33,7.42,10.0,7.5,10.0,10.0,7.42,7.5,82.17,0.1,1,0.0,None,1
Arabica,Taiwan,60,60,2014.0,Other,7.5,7.5,7.5,7.5,10.0,7.5,10.0,10.0,7.5,7.17,82.17,0.11,0,0.0,Green,0
Arabica,Taiwan,80,10,2012.0,Washed / Wet,7.67,7.5,7.5,7.17,10.0,7.17,10.0,10.0,7.58,7.58,82.17,0.0,0,0.0,Green,0
Arabica,Colombia,250,70,2013.0,Washed / Wet,7.33,7.25,7.25,7.58,10.0,7.75,10.0,10.0,7.5,7.5,82.17,0.0,0,0.0,Bluish-Green,1
Arabica,Mexico,10,1,2012.0,Washed / Wet,7.5,7.67,7.0,7.5,10.0,7.33,10.0,10.0,7.5,7.67,82.17,0.15,1,0.0,None,9
Arabica,Guatemala,250,1,2012.0,Washed / Wet,7.25,7.75,7.0,7.75,9.33,8.17,10.0,10.0,7.75,7.17,82.17,0.12,0,0.0,None,2
Arabica,Mexico,200,1,2012.0,Washed / Wet,7.5,7.58,7.25,7.5,10.0,7.5,10.0,10.0,7.33,7.5,82.17,0.12,0,0.0,Green,4
Arabica,Mexico,60,1,2012.0,Washed / Wet,7.0,7.67,7.5,7.5,10.0,7.42,10.0,10.0,7.5,7.58,82.17,0.1,0,0.0,Green,1
Arabica,Colombia,250,70,2010.0,,7.58,7.67,7.42,7.17,10.0,7.17,10.0,10.0,7.75,7.42,82.17,0.08,0,0.0,,0
Arabica,Indonesia,2,1,2017.0,Washed / Wet,7.5,7.5,7.42,7.42,10.0,7.5,10.0,10.0,7.42,7.33,82.08,0.15,0,0.0,,3
Arabica,Colombia,275,70,2016.0,Washed / Wet,7.75,7.58,7.42,7.67,10.0,7.83,9.33,9.33,7.58,7.58,82.08,0.0,0,7.0,Green,6
Arabica,Brazil,320,60,2016.0,Natural / Dry,7.42,7.58,7.42,7.5,10.0,7.42,10.0,10.0,7.25,7.5,82.08,0.11,0,1.0,Green,3
Arabica,Brazil,320,2,2016.0,Natural / Dry,7.25,7.25,7.58,7.58,10.0,7.25,10.0,10.0,7.92,7.25,82.08,0.0,0,0.0,Green,1
Arabica,Costa Rica,275,350,2015.0,Washed / Wet,7.75,7.42,7.42,7.25,10.0,7.17,10.0,10.0,7.42,7.67,82.08,0.0,0,0.0,Blue-Green,0
Arabica,"Tanzania, United Republic Of",300,2,2014.0,Washed / Wet,7.42,7.33,7.42,7.42,10.0,7.5,10.0,10.0,7.58,7.42,82.08,0.12,0,0.0,Green,5
Arabica,"Tanzania, United Republic Of",1,60,2014.0,Washed / Wet,7.42,7.5,7.5,7.33,10.0,7.33,10.0,10.0,7.5,7.5,82.08,0.12,0,0.0,Green,3
Arabica,Colombia,1,2.5,2013.0,Washed / Wet,7.5,7.42,7.42,7.42,10.0,7.67,10.0,10.0,7.42,7.25,82.08,0.11,1,0.0,Green,0
Arabica,Costa Rica,150,69,2013.0,Washed / Wet,7.58,7.33,7.33,7.33,10.0,7.5,10.0,10.0,7.67,7.33,82.08,0.11,0,0.0,Green,2
Arabica,United States (Hawaii),4,50,2012.0,Natural / Dry,7.25,7.58,7.58,7.25,10.0,7.5,10.0,10.0,7.42,7.5,82.08,0.11,0,0.0,Bluish-Green,0
Arabica,Mexico,35,1,2012.0,Washed / Wet,7.42,7.58,7.5,7.33,10.0,7.42,10.0,10.0,7.42,7.42,82.08,0.13,0,0.0,Green,7
Arabica,Mexico,250,1,2012.0,Washed / Wet,7.5,7.42,7.42,7.5,10.0,7.25,10.0,10.0,7.5,7.5,82.08,0.13,3,0.0,Green,13
Arabica,Mexico,15,1,2012.0,Washed / Wet,7.67,7.5,7.25,7.58,10.0,7.42,10.0,10.0,7.33,7.33,82.08,0.11,0,0.0,Green,11
Arabica,Vietnam,1,2,2012.0,Natural / Dry,7.67,8.0,7.17,7.08,10.0,7.67,10.0,10.0,7.08,7.42,82.08,0.12,0,0.0,Green,2
Arabica,Mexico,250,1,2012.0,Washed / Wet,7.58,7.42,7.25,7.75,10.0,7.33,10.0,10.0,7.42,7.33,82.08,0.11,0,0.0,Green,1
Arabica,United States (Hawaii),10,50,2012.0,Washed / Wet,7.33,7.5,7.33,7.58,10.0,7.08,10.0,10.0,7.83,7.42,82.08,0.1,0,0.0,Green,2
Arabica,Colombia,275,70,2011.0,,7.67,7.42,7.67,7.33,10.0,7.25,10.0,10.0,7.58,7.17,82.08,0.08,1,0.0,,5
Arabica,Honduras,275,69,2017.0,Washed / Wet,7.5,7.5,7.17,7.5,10.0,7.5,10.0,10.0,7.42,7.42,82.0,0.12,0,0.0,Green,1
Arabica,Honduras,275,69,2016.0,Natural / Dry,7.5,7.5,7.25,7.33,10.0,7.42,10.0,10.0,7.5,7.5,82.0,0.1,0,1.0,Green,7
Arabica,Brazil,230,60,2016.0,Natural / Dry,7.5,7.33,7.42,7.5,10.0,7.33,10.0,10.0,7.42,7.5,82.0,0.11,0,2.0,Green,3
Arabica,"Tanzania, United Republic Of",2,80,2015.0,Washed / Wet,7.67,7.33,7.33,7.42,10.0,7.42,10.0,10.0,7.42,7.42,82.0,0.13,0,0.0,Green,20
Arabica,Laos,1,2,2015.0,Washed / Wet,7.42,7.5,7.25,7.33,10.0,7.5,10.0,10.0,7.5,7.5,82.0,0.12,0,0.0,Blue-Green,0
Arabica,"Tanzania, United Republic Of",1,60,2014.0,Washed / Wet,7.42,7.42,7.33,7.58,10.0,7.33,10.0,10.0,7.42,7.5,82.0,0.12,0,0.0,Green,3
Arabica,Malawi,16,60,2014.0,Washed / Wet,7.5,7.42,7.33,7.58,10.0,7.33,10.0,10.0,7.5,7.33,82.0,0.13,0,0.0,Bluish-Green,1
Arabica,Taiwan,50,20,2013.0,Washed / Wet,7.33,7.5,7.17,7.42,10.0,7.5,10.0,10.0,7.33,7.75,82.0,0.09,0,0.0,Green,0
Arabica,Thailand,1,1,2013.0,Washed / Wet,7.58,7.5,7.42,7.42,10.0,7.33,10.0,10.0,7.42,7.33,82.0,0.11,0,0.0,Green,0
Arabica,Costa Rica,250,1,2013.0,Washed / Wet,7.5,7.25,7.33,7.33,10.0,7.75,10.0,10.0,7.5,7.33,82.0,0.1,0,0.0,Green,4
Arabica,Honduras,275,69,2014.0,Washed / Wet,7.33,7.33,7.33,7.5,10.0,7.5,10.0,10.0,7.83,7.17,82.0,0.11,0,0.0,Green,5
Arabica,Colombia,250,70,2013.0,Washed / Wet,7.33,7.33,7.58,7.5,10.0,7.5,10.0,10.0,7.58,7.17,82.0,0.11,0,0.0,Green,1
Arabica,Taiwan,30,10,2012.0,Washed / Wet,7.42,7.58,7.33,7.42,10.0,8.0,9.33,10.0,7.5,7.42,82.0,0.12,0,0.0,Bluish-Green,0
Arabica,Brazil,1,2,2012.0,Natural / Dry,7.33,7.67,7.42,7.17,10.0,7.33,10.0,10.0,7.42,7.67,82.0,0.11,0,0.0,Blue-Green,0
Arabica,Mexico,15,1,2012.0,Washed / Wet,7.67,7.33,7.25,7.5,10.0,7.42,10.0,10.0,7.42,7.42,82.0,0.12,0,0.0,Green,1
Arabica,Brazil,50,60,2012.0,Natural / Dry,7.42,7.5,7.33,7.5,10.0,7.33,10.0,10.0,7.5,7.42,82.0,0.12,0,0.0,Green,1
Arabica,Brazil,75,60,2012.0,Semi-washed / Semi-pulped,7.42,7.5,7.25,7.5,10.0,7.5,10.0,10.0,7.42,7.42,82.0,0.11,0,0.0,Blue-Green,1
Arabica,Guatemala,250,1,2012.0,Natural / Dry,7.33,7.33,7.33,7.5,10.0,7.67,10.0,10.0,7.67,7.17,82.0,0.11,0,0.0,Green,3
Arabica,Brazil,53,60,2012.0,Semi-washed / Semi-pulped,7.58,7.5,7.17,7.5,10.0,7.5,10.0,10.0,7.42,7.33,82.0,0.12,0,0.0,Green,2
Arabica,Guatemala,250,2,2012.0,Washed / Wet,7.75,7.33,7.33,7.42,9.33,7.75,10.0,10.0,7.67,7.42,82.0,0.0,0,0.0,Green,10
Arabica,Colombia,150,70,,,7.33,7.0,7.08,7.42,10.0,7.5,10.0,10.0,7.67,8.0,82.0,0.07,0,0.0,,2
Arabica,Guatemala,25,69,2017.0,Washed / Wet,7.58,7.5,7.25,7.58,10.0,7.58,9.33,10.0,7.5,7.58,81.92,0.1,0,0.0,Green,1
Arabica,Guatemala,50,69,2017.0,Washed / Wet,7.5,7.5,7.25,7.42,10.0,7.42,10.0,10.0,7.42,7.42,81.92,0.11,0,2.0,Green,0
Arabica,Honduras,274,67,2017.0,Washed / Wet,7.58,7.5,7.25,7.33,10.0,7.42,10.0,10.0,7.5,7.33,81.92,0.12,0,0.0,Green,1
Arabica,Brazil,305,59,2017.0,Natural / Dry,7.42,7.33,7.33,7.5,10.0,7.5,10.0,10.0,7.33,7.5,81.92,0.11,0,0.0,Green,4
Arabica,El Salvador,275,69,2014.0,Washed / Wet,7.67,7.58,7.33,7.5,9.33,7.5,10.0,10.0,7.67,7.33,81.92,0.11,0,0.0,Green,2
Arabica,Guatemala,275,69,2015.0,Washed / Wet,7.58,7.58,7.17,7.83,10.0,7.17,10.0,10.0,7.33,7.25,81.92,0.11,0,0.0,Green,7
Arabica,"Tanzania, United Republic Of",114,60,2014.0,Washed / Wet,7.33,7.33,7.33,7.42,10.0,7.5,10.0,10.0,7.58,7.42,81.92,0.12,0,0.0,Green,4
Arabica,Nicaragua,275,2.5,2013.0,Washed / Wet,7.58,7.42,7.25,7.17,10.0,7.5,10.0,10.0,7.67,7.33,81.92,0.12,3,0.0,Green,4
Arabica,Zambia,13,2,2014.0,Washed / Wet,7.67,7.08,7.42,7.33,10.0,7.75,10.0,10.0,7.42,7.25,81.92,0.0,1,0.0,,3
Arabica,Honduras,1,2,2012.0,Washed / Wet,7.42,7.33,7.33,7.58,10.0,7.33,10.0,10.0,7.5,7.42,81.92,0.11,0,0.0,Green,0
Arabica,Taiwan,35,30,2012.0,Other,7.5,7.5,7.42,7.25,10.0,7.5,10.0,10.0,7.5,7.25,81.92,0.11,0,0.0,Green,0
Arabica,Mexico,450,1,2013.0,Washed / Wet,7.58,7.5,7.25,7.58,10.0,7.5,10.0,10.0,7.25,7.25,81.92,0.12,0,0.0,Green,6
Arabica,Mexico,10,1,2012.0,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,10.0,7.5,10.0,10.0,7.5,7.42,81.92,0.13,2,0.0,None,7
Arabica,Mexico,10,1,2012.0,Washed / Wet,7.5,7.42,7.25,7.5,10.0,7.33,10.0,10.0,7.33,7.58,81.92,0.14,2,0.0,None,8
Arabica,Mexico,30,1,2012.0,Washed / Wet,7.33,7.58,7.17,7.58,10.0,7.42,10.0,10.0,7.33,7.5,81.92,0.12,0,0.0,Green,4
Arabica,Mexico,62,1,2012.0,Washed / Wet,7.67,7.42,7.33,7.83,10.0,7.5,9.33,10.0,7.5,7.33,81.92,0.12,0,0.0,Green,0
Arabica,Brazil,8,60,2012.0,Natural / Dry,7.42,7.58,7.25,7.5,10.0,7.33,10.0,10.0,7.5,7.33,81.92,0.12,0,0.0,Green,3
Arabica,Colombia,250,70,2010.0,,7.67,7.33,7.33,7.58,10.0,7.33,10.0,10.0,7.33,7.33,81.92,0.09,0,0.0,,1
Arabica,Guatemala,25,69,2017.0,Washed / Wet,7.42,7.5,7.25,7.5,10.0,7.33,10.0,10.0,7.42,7.42,81.83,0.1,1,0.0,Green,1
Arabica,Costa Rica,15,46,2016.0,Pulped natural / honey,7.25,7.33,7.5,7.33,10.0,7.67,10.0,10.0,7.42,7.33,81.83,0.0,1,0.0,Green,4
Arabica,Brazil,200,59,2016.0,Natural / Dry,7.42,7.5,7.42,7.5,10.0,7.42,10.0,10.0,7.25,7.33,81.83,0.11,0,1.0,Green,3
Arabica,Indonesia,166,30,2015.0,Other,7.75,7.83,7.58,7.75,10.0,7.92,10.0,10.0,7.83,5.17,81.83,0.11,0,1.0,Green,0
Arabica,Guatemala,130,69,2015.0,Washed / Wet,7.58,7.5,7.33,7.42,10.0,7.58,10.0,10.0,7.25,7.17,81.83,0.1,2,0.0,Green,6
Arabica,Brazil,320,2,2016.0,Natural / Dry,7.17,7.58,6.83,7.5,10.0,7.75,10.0,10.0,7.25,7.75,81.83,0.0,0,0.0,Green,1
Arabica,Brazil,300,2,2016.0,Natural / Dry,7.58,7.0,6.92,6.92,10.0,7.67,10.0,10.0,7.5,8.25,81.83,0.0,0,0.0,Green,0
Arabica,Myanmar,1,2,2015.0,Washed / Wet,7.33,7.58,7.5,7.42,10.0,7.33,10.0,10.0,7.33,7.33,81.83,0.0,0,0.0,Green,2
Arabica,Mexico,250,2,2015.0,Washed / Wet,7.58,7.5,7.33,7.5,10.0,7.17,10.0,10.0,7.33,7.42,81.83,0.11,0,0.0,Green,7
Arabica,Honduras,275,1,2015.0,Washed / Wet,7.5,7.5,7.33,7.5,10.0,7.42,10.0,10.0,7.25,7.33,81.83,0.12,0,0.0,Green,1
Arabica,Costa Rica,275,18975,2015.0,Washed / Wet,7.67,7.5,7.5,7.25,10.0,7.08,10.0,10.0,7.42,7.42,81.83,0.09,0,0.0,Green,0
Arabica,Taiwan,8,5,2014.0,Washed / Wet,7.67,7.33,7.17,7.25,10.0,7.75,10.0,10.0,7.33,7.33,81.83,0.0,0,0.0,Green,0
Arabica,Indonesia,300,10,2014.0,Other,7.42,7.42,7.42,7.33,10.0,7.42,10.0,10.0,7.42,7.42,81.83,0.11,2,0.0,None,6
Arabica,Malawi,24,60,2014.0,Washed / Wet,7.58,7.42,7.33,7.33,10.0,7.33,10.0,10.0,7.42,7.42,81.83,0.13,0,0.0,Green,0
Arabica,Brazil,320,2,2015.0,Natural / Dry,7.33,7.58,7.25,7.17,10.0,7.83,10.0,10.0,7.33,7.33,81.83,0.11,0,0.0,Green,0
Arabica,Honduras,275,1,2014.0,Natural / Dry,7.5,7.5,7.33,7.33,10.0,7.33,10.0,10.0,7.33,7.5,81.83,0.1,0,0.0,Green,4
Arabica,Mexico,280,2,2014.0,Washed / Wet,7.42,7.42,7.25,7.5,10.0,7.33,10.0,10.0,7.42,7.5,81.83,0.11,0,0.0,Green,0
Arabica,Colombia,50,70,2013.0,Washed / Wet,7.5,7.5,7.0,7.42,10.0,7.5,10.0,10.0,7.58,7.33,81.83,0.0,2,0.0,Bluish-Green,0
Arabica,United States (Hawaii),19,50,2012.0,Natural / Dry,7.83,7.83,7.83,8.0,10.0,7.83,10.0,6.67,7.83,8.0,81.83,0.0,1,0.0,Bluish-Green,1
Arabica,Brazil,300,60,2012.0,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,9.33,7.83,9.33,9.33,7.75,7.83,81.83,0.12,0,0.0,Bluish-Green,0
Arabica,Guatemala,250,69,2013.0,Washed / Wet,7.83,7.67,7.33,7.33,9.33,7.67,9.33,10.0,7.83,7.5,81.83,0.11,0,0.0,Green,1
Arabica,Mexico,302,1,2012.0,Washed / Wet,7.83,7.33,7.25,7.58,10.0,7.25,10.0,10.0,7.33,7.25,81.83,0.12,0,0.0,Green,2
Arabica,Mexico,15,1,2012.0,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,10.0,7.5,10.0,10.0,7.5,7.42,81.83,0.12,0,0.0,Green,10
Arabica,Brazil,58,60,2011.0,,7.33,7.67,7.25,7.5,10.0,7.5,10.0,10.0,7.25,7.33,81.83,0.02,0,0.0,,2
Arabica,Colombia,250,70,2011.0,,7.58,7.5,7.17,7.58,10.0,7.33,10.0,10.0,7.33,7.33,81.83,0.05,0,0.0,,0
Arabica,United States (Hawaii),30,0 lbs,,,7.25,7.58,7.83,7.67,10.0,7.75,9.33,9.33,7.75,7.33,81.83,0.02,3,0.0,,12
Arabica,Guatemala,50,69,2017.0,Washed / Wet,7.5,7.5,7.25,7.42,10.0,7.42,10.0,10.0,7.33,7.33,81.75,0.11,0,1.0,Green,1
Arabica,Vietnam,1,2,2014.0,Washed / Wet,7.0,7.08,7.33,7.5,10.0,7.5,10.0,10.0,7.33,8.0,81.75,0.12,0,0.0,Bluish-Green,0
Arabica,"Tanzania, United Republic Of",1,60,2014.0,Washed / Wet,7.42,7.42,7.42,7.42,10.0,7.33,10.0,10.0,7.33,7.42,81.75,0.12,0,0.0,Bluish-Green,4
Arabica,Brazil,1,2.5,2013.0,Natural / Dry,7.17,7.25,7.17,7.25,10.0,7.42,10.0,10.0,8.25,7.25,81.75,0.1,0,0.0,Bluish-Green,1
Arabica,Mexico,10,1,2012.0,Washed / Wet,7.5,7.5,7.33,7.42,10.0,7.25,10.0,10.0,7.25,7.5,81.75,0.13,2,0.0,None,9
Arabica,Mexico,100,1,2012.0,Washed / Wet,7.42,7.5,7.17,7.67,10.0,7.33,10.0,10.0,7.42,7.25,81.75,0.13,0,0.0,Green,23
Arabica,Mexico,42,1,2012.0,Washed / Wet,7.42,7.5,7.33,7.58,10.0,7.33,10.0,10.0,7.33,7.25,81.75,0.11,0,0.0,Green,1
Arabica,Mexico,250,1,2012.0,Washed / Wet,7.33,7.42,7.33,7.67,10.0,7.42,10.0,10.0,7.25,7.33,81.75,0.12,10,0.0,Green,14
Arabica,Mexico,28,1,2012.0,Washed / Wet,7.5,7.42,7.25,7.33,10.0,7.67,10.0,10.0,7.25,7.33,81.75,0.12,0,0.0,,1
Arabica,Colombia,250,70,2011.0,Washed / Wet,7.33,7.42,7.33,7.33,10.0,7.5,10.0,10.0,7.67,7.17,81.75,0.0,0,0.0,Green,1
Arabica,Colombia,275,70,,,7.42,7.58,6.92,7.08,10.0,7.25,10.0,10.0,8.0,7.5,81.75,0.08,0,0.0,,0
Arabica,Brazil,320,60,2018.0,Natural / Dry,7.42,7.5,7.25,7.5,10.0,7.5,10.0,10.0,7.25,7.25,81.67,0.11,0,0.0,Green,5
Arabica,Guatemala,50,69,2017.0,Washed / Wet,7.42,7.42,7.08,7.42,10.0,7.33,10.0,10.0,7.42,7.58,81.67,0.1,0,0.0,Green,1
Arabica,Guatemala,80,69,2017.0,Washed / Wet,7.42,7.33,7.17,7.67,10.0,7.33,10.0,10.0,7.42,7.33,81.67,0.12,0,1.0,Green,3
Arabica,Honduras,275,69,2016.0,Washed / Wet,7.58,7.5,7.33,7.33,10.0,7.42,10.0,10.0,7.25,7.25,81.67,0.11,0,0.0,Blue-Green,2
Arabica,"Tanzania, United Republic Of",320,60,2016.0,,7.17,7.33,7.33,7.42,10.0,7.5,10.0,10.0,7.33,7.58,81.67,0.0,0,0.0,Green,1
Arabica,Nicaragua,275,69,,,7.58,7.5,7.25,7.25,10.0,7.5,10.0,10.0,7.25,7.33,81.67,0.1,0,0.0,Green,1
Arabica,Colombia,165,70,2016.0,,7.75,7.75,7.75,7.67,10.0,5.25,10.0,10.0,7.83,7.67,81.67,0.0,0,1.0,,1
Arabica,Brazil,320,2,2016.0,Natural / Dry,7.25,7.75,6.92,7.42,10.0,7.5,10.0,10.0,7.58,7.25,81.67,0.0,0,0.0,Green,0
Arabica,"Tanzania, United Republic Of",20,60,2014.0,Washed / Wet,7.42,7.33,7.25,7.42,10.0,7.5,10.0,10.0,7.42,7.33,81.67,0.12,0,0.0,Green,0
Arabica,"Tanzania, United Republic Of",10,60,2013.0,Washed / Wet,7.33,7.33,7.5,7.25,10.0,7.42,10.0,10.0,7.33,7.5,81.67,0.12,0,0.0,Green,7
Arabica,Brazil,300,2,2015.0,Washed / Wet,7.25,7.42,7.25,7.5,10.0,7.5,10.0,10.0,7.42,7.33,81.67,0.1,0,0.0,Green,2
Arabica,Indonesia,320,4,2013.0,Semi-washed / Semi-pulped,7.17,7.42,7.33,7.42,10.0,7.33,10.0,10.0,7.42,7.58,81.67,0.11,0,0.0,Bluish-Green,0
Arabica,Honduras,275,1,2014.0,Natural / Dry,7.5,7.33,7.5,7.5,10.0,7.17,10.0,10.0,7.17,7.5,81.67,0.1,0,0.0,Green,5
Arabica,Costa Rica,275,69,2013.0,Washed / Wet,7.5,7.17,7.17,7.17,10.0,7.5,10.0,10.0,7.08,8.08,81.67,0.11,0,0.0,Green,3
Arabica,Mexico,320,2.5,2014.0,Washed / Wet,7.42,7.42,7.67,8.0,10.0,7.58,9.33,9.33,7.5,7.42,81.67,0.0,0,0.0,Green,4
Arabica,Taiwan,10,30,2014.0,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,10.0,7.42,10.0,10.0,7.25,7.25,81.67,0.11,0,0.0,Green,0
Arabica,Taiwan,10,30,2014.0,Washed / Wet,7.58,7.42,7.33,7.42,10.0,7.33,10.0,10.0,7.33,7.25,81.67,0.11,0,0.0,Green,0
Arabica,Mexico,310,1,2013.0,Washed / Wet,7.5,7.42,7.08,7.58,10.0,7.33,10.0,10.0,7.33,7.42,81.67,0.12,0,0.0,Green,6
Arabica,Guatemala,275,69,2012.0,Washed / Wet,7.5,7.67,7.33,7.33,10.0,7.33,10.0,10.0,7.33,7.17,81.67,0.11,0,0.0,Green,4
Arabica,Mexico,100,1,2012.0,Washed / Wet,7.25,7.67,7.58,7.67,10.0,7.67,8.67,10.0,7.58,7.58,81.67,0.13,1,0.0,Green,13
Arabica,Mexico,15,1,2012.0,Washed / Wet,7.67,7.25,7.17,7.75,10.0,7.5,10.0,10.0,7.25,7.08,81.67,0.11,0,0.0,Green,4
Arabica,Mexico,275,1,2012.0,Washed / Wet,7.5,7.42,7.33,7.42,10.0,7.42,10.0,10.0,7.42,7.17,81.67,0.11,0,0.0,Green,2
Arabica,Mexico,250,1,2012.0,Washed / Wet,7.58,7.42,7.25,7.58,10.0,7.25,10.0,10.0,7.17,7.42,81.67,0.11,0,0.0,Green,2
Arabica,Mexico,12,1,2012.0,Semi-washed / Semi-pulped,7.75,7.58,7.25,7.17,10.0,7.58,9.33,10.0,7.33,7.67,81.67,0.11,0,0.0,Green,4
Arabica,United States (Hawaii),13,50,2012.0,Washed / Wet,7.42,7.33,7.33,7.33,10.0,7.17,10.0,10.0,7.83,7.25,81.67,0.1,1,0.0,Green,1
Arabica,Honduras,275,69,2018.0,Washed / Wet,7.5,7.42,7.08,7.42,10.0,7.5,10.0,10.0,7.33,7.33,81.58,0.11,0,1.0,Blue-Green,3
Arabica,Guatemala,25,69,2017.0,Washed / Wet,7.42,7.42,7.08,7.5,10.0,7.42,10.0,10.0,7.33,7.42,81.58,0.12,0,0.0,Green,0
Arabica,Taiwan,20,50,2016.0,Washed / Wet,7.42,7.42,7.25,7.67,10.0,7.33,10.0,10.0,7.25,7.25,81.58,0.1,0,0.0,Blue-Green,0
Arabica,Costa Rica,250,69,2015.0,Washed / Wet,7.58,7.42,7.5,7.17,10.0,7.08,10.0,10.0,7.58,7.25,81.58,0.12,0,0.0,Green,1
Arabica,"Tanzania, United Republic Of",100,60,2014.0,Washed / Wet,7.42,7.42,7.33,7.42,10.0,7.42,10.0,10.0,7.33,7.25,81.58,0.12,0,0.0,Green,5
Arabica,Malawi,10,60,2014.0,Washed / Wet,7.42,7.42,7.17,7.58,10.0,7.33,10.0,10.0,7.33,7.33,81.58,0.13,0,0.0,Green,0
Arabica,Taiwan,50,20,2014.0,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,9.33,8.33,10.0,10.0,8.25,7.0,81.58,0.0,0,0.0,,0
Arabica,Brazil,300,60,2014.0,Washed / Wet,7.42,7.42,7.33,7.33,10.0,7.5,10.0,10.0,7.25,7.33,81.58,0.12,0,0.0,Blue-Green,3
Arabica,Guatemala,250,69,2013.0,Washed / Wet,7.42,7.33,7.17,7.58,10.0,7.42,10.0,10.0,7.5,7.17,81.58,0.12,0,0.0,Green,1
Arabica,Mexico,310,1,2013.0,Washed / Wet,7.67,7.5,7.42,7.5,10.0,6.75,10.0,10.0,7.42,7.33,81.58,0.12,0,0.0,Green,9
Arabica,Mexico,28,1,2012.0,Natural / Dry,7.33,7.5,7.25,7.5,10.0,7.5,10.0,10.0,7.17,7.33,81.58,0.11,0,0.0,,0
Arabica,Mexico,28,1,2012.0,Natural / Dry,7.67,7.58,7.42,7.58,8.67,7.58,10.0,10.0,7.42,7.67,81.58,0.11,0,0.0,,2
Arabica,Thailand,12,50,2011.0,,7.08,7.33,7.58,7.58,10.0,7.17,10.0,10.0,7.5,7.33,81.58,0.01,0,0.0,,0
Arabica,Thailand,1,60,2011.0,,7.33,7.33,7.17,7.5,10.0,7.58,10.0,10.0,7.33,7.33,81.58,0.2,0,0.0,,0
Arabica,Costa Rica,1,60,,,7.25,7.17,7.33,7.33,10.0,7.5,10.0,10.0,7.75,7.25,81.58,0.0,0,0.0,,1
Arabica,Guatemala,50,69,2017.0,Washed / Wet,7.67,7.58,7.17,7.42,10.0,7.33,9.33,10.0,7.42,7.58,81.5,0.1,0,0.0,Green,0
Arabica,Nicaragua,550,69,2017.0,Other,7.5,7.42,7.33,7.33,10.0,7.25,10.0,10.0,7.33,7.33,81.5,0.11,0,0.0,Green,3
Arabica,Honduras,275,69,2017.0,Washed / Wet,7.5,7.5,7.33,7.42,10.0,7.17,10.0,10.0,7.25,7.33,81.5,0.1,0,0.0,Green,5
Arabica,Guatemala,50,69,2017.0,,7.5,7.42,7.25,7.25,10.0,7.5,10.0,10.0,7.25,7.33,81.5,0.12,0,0.0,Green,0
Arabica,Taiwan,123,2,2015.0,Natural / Dry,7.5,7.42,7.33,7.08,10.0,7.58,10.0,10.0,7.25,7.33,81.5,0.12,0,0.0,Green,2
Arabica,Myanmar,1,1,2015.0,Washed / Wet,7.25,7.42,7.25,7.5,10.0,7.33,10.0,10.0,7.33,7.42,81.5,0.0,0,0.0,Green,4
Arabica,Costa Rica,250,1,2014.0,Washed / Wet,7.83,7.33,7.08,7.08,10.0,7.33,10.0,10.0,7.5,7.33,81.5,0.12,1,0.0,Green,2
